kode_customer;nama_toko;pemilik;no_hp;alamat;kelurahan;kecamatan;kota;provinsi;lat;lng;kategori_toko;omzet_estimasi;salesman_id;status
8363358;Alfamart taman ratu;;;Perumahan Taman Ratu Blok D9, No. 14, Rt. 008/013 Kel, RT.6/RW.13;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.169674;106.767696;Minimarket;;;Aktif
8363207;Alfamart;;;Jl. Pangeran Tubagus Angke No.Kel, RT.10/RW.1;ANGKE;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.142424;106.798614;Minimarket;;;Aktif
8363763;Alfamart Meruya Illir 2;;;Jl. Meruya Utara No. 19;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.198522;106.738793;Minimarket;;;Aktif
2842138;Super Indo Citra 2;;;Perum Citra 2 Blok J1 No. 1, 2, RT.10/RW.12;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.142437;106.707433;Supermarket;;;Aktif
11110257;Prima Freshmart city park;;;KE, RUKO CITY PARK BLOK L NO. 09, J, JL. OUTERING ROAD Jl. Kamal Raya, RT.001/RW.002;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.131767;106.735153;Frozen Food;;;Aktif
9924130;Warung Sayuran Segar Pagi Sore;;;Cengkareng Timur;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.151672;106.743202;Vegetable Store;;;Aktif
13232785;Daily Mart;;;Apartemen Mediterania Garden 1 Kav 5-9, Jl. Tanjung Duren Raya, RT.3/RW.5;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.175117;106.788706;Minimarket;;;Aktif
13233818;Agen Es Batu Kristal ( Aurora Ice Crystal );;;Jl. Al Malia No.51, RT.3/RW.8;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.179822;106.719489;Minimarket;;;Aktif
8358319;Alfamart Pintu Besar Selatan;;;Jl. Pintu Besar Selatan No. 67;PINANGSIA;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.140838;106.814258;Minimarket;;;Aktif
11112630;Gheza Frozen Food;;;Jl. Veteran Iii No.35A, Rt.6/Rw.6;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.140575;106.704035;Frozen Food;;;Aktif
8918605;Familymart Rsud Cengkareng;;;Jl. Gunung Pangrango;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.143627;106.735724;Minimarket;;;Aktif
8363667;Alfamart Thalib raya;;;Jl. Talib Raya No.15 11, RT.11/RW.1;KRUKUT;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.157803;106.814798;Minimarket;;;Aktif
2842062;Matahari Mall Taman Palem Cengkareng;;;Cengkareng Timur;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.139457;106.7314;Department Store;;;Aktif
8363337;Alfamart;;;Jl. Perjuangan No.19 1, RT.1/RW.10;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.195739;106.763555;Minimarket;;;Aktif
8365060;Indomaret ;;;Kapuk;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.151538;106.742132;Minimarket;;;Aktif
8364786;Indomaret Palmerah Utara. FA44;;;Jl. Palmerah Utara III No.176, RT.4/RW.6;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.203785;106.795073;Minimarket;;;Aktif
8364676;Indomaret kapuk santri;;;RT.11/RW.12;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.136249;106.746713;Minimarket;;;Aktif
8363381;Alfamart City Park Tower DA;;;Apartment City Park Tower DA lantai 1, Tim., Cengkareng, RT.7/RW.14;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.131709;106.73511;Minimarket;;;Aktif
12900660;Toko Basir;;;no Jl. Pahlawan II No.38 1, RT.1/RW.5;SUKABUMI SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.220279;106.76686;Minimarket;;;Aktif
8363769;Alfamart Lapangan Bola 2;;;Jl. Lapangan Bola No.2, RT.3/RW.10;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.197182;106.76594;Minimarket;;;Aktif
8363350;Alfamart Panjang Apartemen Kedoya Elok No;;;Jl. Panjang Apartemen Kedoya Elok No;KEDOYA SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.188676;106.767893;Minimarket;;;Aktif
8364422;Indomaret Glodok Plaza;;;Jl. Mangga Besar 1 No.RT.1 6, RT.1/RW.6;MANGGA BESAR;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.142549;106.817238;Minimarket;;;Aktif
8363617;Alfamart;;;Jl. Bandengan Sel. Kel No.12 A-B 6, RT.6/RW.5;PEKOJAN;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.136396;106.804603;Minimarket;;;Aktif
8363352;Alfamart;;;Jl. Kedoya Duri Raya No.2 Rt 1 1, RT.1/RW.1;KEDOYA SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.18103;106.762333;Minimarket;;;Aktif
12878230;Dynamie Ramyeon Store;;;Jl. Jelambar Utama No.3D/16, RT.2/RW.8;JELAMBAR;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.152985;106.78297;Minimarket;;;Aktif
8363685;Alfamart;;;Jl. Jelambar Utama Sakti Raya No. 39, Rt. 003 / 007 Kel, RT.3/RW.7;WIJAYA KUSUMA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.153526;106.779528;Minimarket;;;Aktif
6413618;Ramayana Pasar Kopro;;;Pasar Tanjung Barat, Jl. Tanjung Duren Raya No. 14;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.17782;106.783921;Department Store;;;Aktif
8363616;Alfamart;;;Gg. Langgar, RT.5/RW.12;PEKOJAN;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.133661;106.803284;Minimarket;;;Aktif
7852450;Indomaret kebon mede;;;Jl. Kebon Mede No.46 2, RT.2/RW.6;KAMAL;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.098017;106.705151;Minimarket;;;Aktif
7875240;Alfamart;;;Rko Prm Citra Grdn B Vi/21 Kel, Jl. Palem Anggur, RT.2/RW.3;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.130106;106.706451;Minimarket;;;Aktif
12912725;TOKO DUNIA PLASTIK 88;;;Jl. Ruko Mutiara Palem Raya Blok I 1 No.6 4, RT.4/RW.14;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.141421;106.735958;Minimarket;;;Aktif
8364054;Indomaret Kembangan Utara;;;Kembangan Utara;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.170852;106.745965;Minimarket;;;Aktif
7855383;Indomaret Citra Garden 1 D7 ( TBFG );;;Blok D7, Raya Jl. Alam Bar. No.10 9, RT.9/RW.16;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.145615;106.695749;Minimarket;;;Aktif
8424352;Asien Mart;;;Jl. Green Ville No. 8;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.169605;106.771824;Minimarket;;;Aktif
8364761;Indomaret Anggrek Cakra 25;;;Jl. Anggrek Cakra No.25 4, RT.4/RW.3;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.202533;106.780047;Minimarket;;;Aktif
8363371;Alfamart Tanjung Duren Barat IV;;;Jl. Tanjung Duren Barat Iv No. 8;TANJUNG DUREN UTARA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.178401;106.782552;Minimarket;;;Aktif
8363684;Alfamart Jelambar Utama;;;Jl. Jelambar Utama Kel No.29, RT.1/RW.11;JELAMBAR BARU;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.152525;106.781687;Minimarket;;;Aktif
7880980;FamilyMart WEST VISTA APARTEMEN;;;Apt West Vista West Vista Apartemen, Jl. Lingkar Luar No.8, Duri Kosambi Unit Shophouse T1-42 & C1-43;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.158174;106.726687;Minimarket;;;Aktif
9925751;Kamal Market;;;Jalan Benda Raya No.24 RT.07/RW.02, Kalideres, RT.8/RW.1;KAMAL;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.104265;106.707006;Vegetable Store;;;Aktif
8364453;Indomaret Terate;;;Jl. Terate No.56A 1, RT.6/RW.6;JEMBATAN LIMA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.143969;106.803114;Minimarket;;;Aktif
8358294;Indomaret Panjang Raya 5A Drive Thru;;;Jl. Panjang No.5, RT.5/RW.10;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.195228;106.768603;Minimarket;;;Aktif
7855167;Indomaret saaba raya;;;Jl. H. Sa'aba C No.14 9, RT.9/RW.2;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.214721;106.736618;Minimarket;;;Aktif
7866237;Alfamart Benda Raya 2;;;Jl. Benda Raya No.3;KAMAL;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.110207;106.698073;Minimarket;;;Aktif
13231388;Toko Dewi Sri;;;Jl. Anggrek Garuda No.4, RT.4/RW.2;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.19095;106.795866;Minimarket;;;Aktif
7873812;Alfamart Meruya Utara;;;Meruya Utara;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.195839;106.730441;Minimarket;;;Aktif
7881054;Familymart Green Ville;;;Jl. Green Ville;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.169423;106.77353;Minimarket;;;Aktif
12900641;PRIMA FRESMART JOGLO 2;;;Jl. Joglo Raya No.15, RT.7/RW.2;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.218957;106.72676;Minimarket;;;Aktif
12877821;Toko Mitra;;;Jl. Meruya Selatan No.34, RT.4/RW.4;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.19998;106.741206;Minimarket;;;Aktif
12875175;Toko Aneka Cuanki-Lat;;;Toko Aneka Cuanki-Lat, Jl. Windu Gutomo No.6 7, RT.6/RW.11;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.171061;106.701734;Minimarket;;;Aktif
8855749;Alfa Express Stasiun Pesing;;;Wijaya Kusuma;WIJAYA KUSUMA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.16129;106.771784;Minimarket;;;Aktif
12898389;Warteg Ozan;;;Jl. Mangga Ubi No.40 14, RT.14/RW.7;KEDAUNG KALI ANGKE;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.146095;106.756835;Minimarket;;;Aktif
8404071;Alfamidi Kembangan 2;;;Jl. Kembangan Raya No.48 3, RT.3/RW.1;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.184442;106.734245;Minimarket;;;Aktif
7869799;Alfamart Kalideres Permai Jakarta Barat;;;Jl. Kalideres Permai No.3;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.148604;106.70523;Minimarket;;;Aktif
8364653;Indomaret Malibu;;;Jl. Perumahan City Resort Ruko Malibu Cengkareng, Jl. Boulevard Raya, RT.7/RW.14;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.137078;106.735166;Minimarket;;;Aktif
12902079;Bright SPBU-Jakarta Kalideres;;;Daan Mogot Rd, RT.1/RW.1;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.155198;106.711488;Minimarket;;;Aktif
8363368;Alfamart Bojong Indah Manggis;;;Rawa Buaya;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.162958;106.738961;Minimarket;;;Aktif
7855593;Indomaret Palm Crown TYZM;;;Nappa Milano, Jl. Taman Surya 5 No.7 7, RT.7/RW.3;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.136171;106.708837;Minimarket;;;Aktif
12890246;Toko Nila;;;Jl. Panjang No.19 11, RT.11/RW.2;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.159535;106.763279;Minimarket;;;Aktif
12876960;Toko Mega;;;Jl. H. Djairi, RT.4/RW.2;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.155445;106.741414;Minimarket;;;Aktif
13381551;Alfamart;;;Jl. Taman Palem Mutiara No.Kel, RT.4/RW.14;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.140431;106.734583;Minimarket;;;Aktif
8358357;Alfamart;;;Jl. Kamboja Kel No.32, RT.10/RW.1;JATIPULO;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.178643;106.802262;Minimarket;;;Aktif
8363788;Alfamart;;;Jl. Kyai H. Taisir No.5, RT.5/RW.11;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.197548;106.787523;Minimarket;;;Aktif
9925558;Warung Sayur BU Kanti;;;Kapuk;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.145613;106.740605;Vegetable Store;;;Aktif
8364790;Indomaret Pasar Puri;;;Jl. Puri Kembangan (Komp. Pasar Puri Indah);KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.185532;106.752629;Minimarket;;;Aktif
3223368;Ceria Mart;;;Cengkareng Barat;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.13503;106.72076;Minimarket;;;Aktif
8363900;Alfamart;;;Jl. K.H. Nasir;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.205017;106.758167;Minimarket;;;Aktif
8364781;Indomaret Taman Kedoya Indah;;;Jl. Kedoya Pesing No.10, RT.10/RW.4;KEDOYA SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.189736;106.763684;Minimarket;;;Aktif
12874533;Toko Sunarni/AULIA;;;Jl. Pandu Raya No.16 16, RT.16/RW.4;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.167864;106.739205;Minimarket;;;Aktif
7880069;Alfamart;;;Jl. Utama Raya No.26 4, RT.4/RW.3;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.149882;106.725016;Minimarket;;;Aktif
12894470;Toko Serdi;;;Jl. Palmerah Utara IV No.12-23 12, RT.8/RW.7;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.205833;106.793795;Minimarket;;;Aktif
8412851;Alfa Midi Panjang Cidodol;;;Jl. Panjang Jl. Panjang Kp. Baru No.33 8, RT.8/RW.4;SUKABUMI SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.219175;106.771641;Minimarket;;;Aktif
8364759;Indomaret Kelapa Dua Kebon Jeruk 11QS;;;Jl. Komp. DPR Klp. Dua, RT.2/RW.2;KELAPA DUA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.208231;106.769479;Minimarket;;;Aktif
12433027;Alfamart;;;Jl Rawa Kepa Utama 31A Rt 8/12, Kel, RT.8/RW.12;TOMANG;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.171792;106.802919;Minimarket;;;Aktif
12909877;Toko Manisan Acin;;;Jalan Pancoran No.42 RT.3/RW.2 RT.2, RW.6;PINANGSIA;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.141468;106.813574;Minimarket;;;Aktif
12434015;Alfamart;;;Jl. Masjid Nurul Kamal No.44 12, RT.12/RW.12;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.121799;106.729859;Minimarket;;;Aktif
13204897;HW Helen's Night Mart;;;Jl. Citra Garden City 6 West I 01B No.32;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.123051;106.709665;Minimarket;;;Aktif
12538749;Sayurbox Supermarket;;;Jl. Meruya Utara No.130, RT.4/RW.11;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.196469;106.731681;Supermarket;;;Aktif
8364762;Indomaret Rawa Belong 2 TX9Z;;;Jalan Kebon Jeruk Raya No.51, RT.7/RW.12, Kebon Jeruk, RT.7/RW.12;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.201267;106.782706;Minimarket;;;Aktif
6413605;Ramayana Ciplaz Cengkareng;;;Ciplaz Cengkareng, Jl. Lingkar Luar Barat;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.153039;106.72837;Department Store;;;Aktif
9925085;Pabrik Otakotak Goreng;;;Tanah Sereal;TANAH SEREAL;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.147694;106.810771;Vegetable Store;;;Aktif
8856130;Shell Select Kedoya Utara;;;Jl. Kedoya Raya;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.168674;106.761079;Minimarket;;;Aktif
13191489;DENDI WATER;;;Jl. Bojong raya RT 04/04 kec.cengkareng.kel.rawa buaya no 10Z;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.167389;106.734228;Minimarket;;;Aktif
8364667;Indomaret Boulevard Taman Palem;;;Cengkareng Barat;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.135143;106.729599;Minimarket;;;Aktif
8364958;Indomaret Taman Sari Raya 30;;;Jl. Taman Sari Raya sebelum Ps. Asem Reges No.29b 3, RT.5/RW.3;MAPHAR;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.159236;106.827118;Minimarket;;;Aktif
8364518;Indomaret Point Stasiun Duri;;;5, RT.5/RW.6;DURI UTARA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.155385;106.801522;Minimarket;;;Aktif
7855310;Indomaret Perum Kosambi Baru;;;Nusa Indah Utama Blok A Ext 1 No 29 Duri Kosambi, RT.4/RW.1;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.173637;106.714592;Minimarket;;;Aktif
8364570;INDOMARET jelambar utama raya 33;;;Jl. Jelambar Baru Raya No.1, RT.1/RW.2;JELAMBAR;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.15529;106.789692;Minimarket;;;Aktif
8364413;Indomaret Mangga Besar 7;;;Jl. Mangga Besar VII No.14, RT.4/RW.3;TANGKI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.148469;106.822215;Minimarket;;;Aktif
11107484;PRIMA FRESHMART JEMBATAN BESI;;;Jl. Jembatan Besi Raya No.4-5 13, RT.13/RW.1;JEMBATAN BESI;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.152025;106.796657;Frozen Food;;;Aktif
8022474;Circle K;;;Jl. Labu No.3 10, RT.2/RW.9;MANGGA BESAR;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.147109;106.817629;Minimarket;;;Aktif
7879114;Alfamart Taman Palem Raya 2;;;Jl. Taman Surya 3 No.18 blok K1, RT.1/RW.13;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.133514;106.718476;Minimarket;;;Aktif
12874718;Tomara Gas;;;Jl. Tomang Utara I No.40 1, RT.1/RW.10;TOMANG;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.16853;106.800878;Minimarket;;;Aktif
8364756;Indomaret Intercon Plaza F20;;;Jl. Perumahan Corn Kebun Jeruk F No.19 1, RT.1/RW.9;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.198367;106.747084;Minimarket;;;Aktif
8393754;Alfamart;;;Jl. Srengseng Raya No.88 Rt 4/6, RT.4/RW.6;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.210446;106.758986;Minimarket;;;Aktif
8404432;Alfa Midi;;;Jalan Dr. Marwadi No.23, RT.01 / RW.04, Grogol, Grogol petamburan, RT.1/RW.4;GROGOL;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.16419;106.792166;Minimarket;;;Aktif
8363899;Alfamart;;;Jl. Raya Pos Pengumben;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.217236;106.760573;Minimarket;;;Aktif
8364092;Indomaret Taman Sari FOJO;;;Jl. Taman Sari II No.66;MAPHAR;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.160052;106.823794;Minimarket;;;Aktif
7880972;FamilyMart Stasiun Kota;;;Pintu Selatan, Jl. St. Kota Jl. Lada;PINANGSIA;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.137517;106.814653;Minimarket;;;Aktif
7863762;Indomaret Srengseng Raya 22;;;Jl. Srengseng Raya No.13, RT.13/RW.1;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.20497;106.758298;Minimarket;;;Aktif
8364061;Indomaret Tomang Tinggi;;;Jl. Tomang Tinggi Raya No.1 4, RT.6/RW.6;TOMANG;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.174245;106.794888;Minimarket;;;Aktif
8364796;Indomaret Panjang Kedoya Utara;;;Jl. Panjang Blok Z 2 Persil No. 44-45, RT.11/RW.5;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.17518;106.761842;Minimarket;;;Aktif
8363618;Alfamart;;;Jl.Kemenangan 111 No.43 Rt.010 Kel.Glodok, RT.10/RW.2;GLODOK;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.142734;106.812062;Minimarket;;;Aktif
7873715;Alfamart;;;Jl Menceng Ry 5 Rt 9/10, Kel, RT.9/RW.10;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.125396;106.719621;Minimarket;;;Aktif
8405726;Shell Select Kemanggisan 2;;;Jl. Anggrek Cendrawasih Raya g No. 41;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.198642;106.797493;Minimarket;;;Aktif
7855586;Indomaret 20 Desember;;;Jl. 20 Desember No.19, RT.5/RW.3;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.132311;106.707936;Minimarket;;;Aktif
8364855;Indomaret Syahdan;;;Jl. Kyai H. Syahdan No.105 2, RT.2/RW.11;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.200845;106.785201;Minimarket;;;Aktif
3182260;212 Mart Joglo;;;Joglo;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.220026;106.734121;Minimarket;;;Aktif
7881042;Familymart Ciputra Puri Trisula;;;Ciputra International Office Area Tokopedia Care Tower, Lantai G-02 & G-03, Jl. Lingkar Luar Barat;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.172812;106.730627;Minimarket;;;Aktif
6413133;Lotte Mart Taman Surya;;;Jl. Satu Maret No.5, RT.5/RW.2;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.131601;106.704466;Hypermarket;;;Aktif
8856127;Shell Select Tanah Sereal;;;Jl. K.h. Moh. Mansyur No. 118;TANAH SEREAL;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.158445;106.808593;Minimarket;;;Aktif
8364834;Indomaret Citra 1 EXT;;;Jl. Taman Asri No. 1;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.153023;106.697833;Minimarket;;;Aktif
8365059;Indomaret Kebon Raya 2;;;Jl. Kebon Raya V No.58 C3, RT.1/RW.1;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.18568;106.773946;Minimarket;;;Aktif
13382491;PRIMA FRESHMART JELAMBAR BOROBUDUR;;;3, Jl. Jelambar Baru Raya No.6, RT.3/RW.1;JELAMBAR BARU;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.155092;106.792592;Frozen Food;;;Aktif
12883361;momo mart;;;RT.4/RW.2;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.184076;106.783477;Minimarket;;;Aktif
8358215;Indomaret Central Park;;;Letjen S. Parman No. 9 9;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.176177;106.789875;Minimarket;;;Aktif
8363712;Alfamart;;;Jl Bambu Larangan Ry Rt 08/09, Kel, RT.1/RW.17;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.138942;106.716638;Minimarket;;;Aktif
7150389;Majurus Shop;;;Majurus shop, Jl. Lingkungan III No.39, RT.7/RW.9;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.109265;106.710759;Minimarket;;;Aktif
12864801;Toko Picis;;;Jl. Bandengan Utara I No.8 13, RT.3/RW.10;PEKOJAN;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.135243;106.803824;Minimarket;;;Aktif
7880911;FamilyMart Puri Mansion;;;Apt Tower Crystal, Jl. Puri Mansion Jl. Outer Ring Road, RT.FloorRT 002/RW.1;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.18083;106.723429;Minimarket;;;Aktif
12878344;Toko Samsul;;;Jl. H. Juhri No.15, RT.3/RW.2;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.211269;106.737287;Minimarket;;;Aktif
13202021;TOKO NASYWA FRUITS ALL FRESH;;;Jl. Flamboyan No.III;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.202036;106.753257;Vegetable Store;;;Aktif
8364414;indomaret mabes IV. TTP8;;;Jl. Mangga Besar IV No.18 6, RT.6/RW.1;TAMAN SARI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.149597;106.823042;Minimarket;;;Aktif
8363284;Alfamart;;;Jl. Sumur Bor Kel No.29, RT.6/RW.2;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.150045;106.718504;Minimarket;;;Aktif
8364747;Indomaret | Sukabumi Selatan;;;Jl. Raya Kby. Lama No.60 8, RT.8/RW.1;SUKABUMI SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.223883;106.778248;Minimarket;;;Aktif
8363808;Alfamart Green Palm Residen;;;Ruko Grand Palm Citywalk;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.175695;106.71529;Minimarket;;;Aktif
8861385;K-life Meruya;;;Jl. Haji Lebar Blok 99, Psl No.mor 3;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.200976;106.731475;Minimarket;;;Aktif
